epoch,cosine_proximity,loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,val_cosine_proximity,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error
0,-0.007151208618863744,1.139560366328142,0.9941792591450617,55468300.21377672,1.4878207263923882,0.14757257159198484,1.146796049610261,1.104349555507783,52587595.741935484,1.7086991379337926
1,0.03660847620503212,1.0454704908747006,1.0258802532300246,55521810.783356,1.5517626338220265,0.14972793166675874,1.1135978814094298,1.1058736308928458,52755606.70967742,1.7117472733220747
2,0.00721151217366978,1.0100284557161308,1.0049178857984566,55609354.517814726,1.5097316308146134,0.11461453548362179,1.083950198465778,1.0810447104515568,52587591.48387097,1.6620894401304183
3,-0.050727231874885016,0.8697973274561684,0.8617604115796486,37611581.391923994,1.1399773384782876,-0.028426487839991046,0.6350859249791792,0.6257202240728563,2215867.4838709678,0.5051722526550293
4,-0.11495118100868622,0.6242612310090144,0.6196318424512541,3496635.5587700414,0.49420539323337853,-0.01198790138286929,0.6273811286495578,0.6261081926284298,2244590.4274193547,0.5077219220899767
5,-0.11584641053971798,0.6201977540081867,0.6192100900369132,2573799.3271229216,0.4935005805554696,-0.013750984904266173,0.6267468429380848,0.6260147017817344,2156299.443296371,0.5071630843224064
6,-0.11564385694298991,0.6197705312749269,0.6191602306807692,2467648.3669833727,0.49352263830903026,-0.010948809644868296,0.6265361539779171,0.6260343155553264,2171066.4677419355,0.5076879993561776
7,-0.11602740107002422,0.6196424506622369,0.6192029724494862,2817495.941443364,0.4935595024368259,-0.017031053021069494,0.6265307376461644,0.6261639595031738,2280511.1905241935,0.5070082266484538
8,-0.11578259540106792,0.6195115616938847,0.6191877610892977,2435132.4005344417,0.49348303413730904,-0.010991713572894373,0.626183973204705,0.6258833081491532,2061692.9616935484,0.5075876078298015
9,-0.11585998361943524,0.6193761000157535,0.6191462285445025,2410371.755195962,0.4934640234411471,-0.015075947007825297,0.6261281274980114,0.6259362966783585,2147870.1955645164,0.5071263947794514
10,-0.11558758623393656,0.6193254969465478,0.6191623011280974,2359856.4030489163,0.49348994969189025,-0.007904439083030146,0.6267215936414657,0.62658275904194,2125436.2782258065,0.5080966324575485
11,-0.115604295900795,0.6192993385774789,0.6191857526534527,2448382.4708539005,0.49351286994306603,-0.011095784364208099,0.6262367079334874,0.6261409751830562,2169020.45484186,0.5076268440292727
12,-0.11604184781437886,0.619220276060127,0.6191445226624006,2659629.4055077196,0.49349536111405795,-0.008531987066230467,0.6267403998682576,0.6266796877307277,2123178.5967741935,0.5079258584207104
13,-0.11652545183631559,0.6191895938259405,0.6191408641264727,2806505.4913153206,0.4934852561446663,-0.005871065922321812,0.6268290858114919,0.6267909772934452,2085045.2222782257,0.5083189308643341
14,-0.11579109024203375,0.6192481383291956,0.619218121515034,2454140.398159145,0.49347617004659566,-0.009369605611408911,0.6261293580455165,0.6261064352527741,2056207.9012096773,0.507698284041497
15,-0.11601484374689588,0.619172776396654,0.6191550622077,2508221.584369433,0.4934587958589586,-0.010056838633552674,0.6265290033432745,0.6265157557302906,2064794.6915322582,0.5079092642953319
16,-0.11567172212548324,0.619146476732014,0.6191363875486505,2301931.231591449,0.49348122284984364,-0.014445769450356883,0.6261626674282935,0.6261552649159585,2211769.5511592743,0.5071992056985055
17,-0.1149036188028098,0.619173030530472,0.6191674012186408,2161644.5561906174,0.49353982016196446,-0.008474899636160943,0.6263489723205566,0.6263448403727624,1909649.5282258065,0.507635885669339
18,-0.11562775460574024,0.6191342402240726,0.6191310988752405,2244791.0656352644,0.4934677815777106,-0.005050428211688995,0.6268600783040447,0.6268577364183241,2040570.135080645,0.5082716739946797
19,-0.11484360257982146,0.6191798700572759,0.6191780887137116,2115912.5668794536,0.49355807440297905,-0.010490677890277678,0.6264443685931544,0.626443043831856,2110263.870967742,0.5077958405017853
20,-0.11518640692109096,0.6191649928228872,0.6191639622713211,2134187.6552850357,0.49350520671121867,-0.009115996259835458,0.6260288107779718,0.6260280243812069,1946084.8427419355,0.5076949481041201
21,-0.11590213764618171,0.6191472786339332,0.6191466740927617,2357898.849094418,0.4934454380474861,-0.010666987227816735,0.626268252249687,0.626267796562564,1926424.2641129033,0.5074519428514666
22,-0.11516095924405757,0.6191843891087168,0.619184038276627,2157730.702832727,0.49350920885872107,-0.009792809404673116,0.6259219492635419,0.6259216916176581,1840796.09375,0.50730273704375
23,-0.11474615699476662,0.6191993715361008,0.6191991577522206,2097788.453013658,0.49355871561304127,-0.012048062658117663,0.6259556412696838,0.6259554970648981,1924484.8427419355,0.507097570165511
24,-0.11441970027257597,0.6191458747392595,0.6191457848367669,1994244.739422506,0.4935815624556462,-0.007185073809758309,0.6265206067792831,0.626520529870064,1903930.8618951612,0.507815130295292
25,-0.11530717728203804,0.6191465037735511,0.6191464335505017,2223075.728993468,0.4935031876569689,-0.007319301486976685,0.6267544646416942,0.6267544396461979,2005850.2903225806,0.5079621961039882
26,-0.11550927553945299,0.6190974284804066,0.6190974095088569,2053219.1740983615,0.4934372046073089,-0.008422730430479973,0.6266841734609296,0.6266841484654334,1905541.1008064516,0.5076086809558253
27,-0.1156170560542556,0.6191548566353859,0.6191548349738404,2223895.3476098576,0.49346446240599534,-0.009478279419483678,0.6262231180744786,0.6262230834653301,1978657.060483871,0.5076056738053599
28,-0.11575320083869182,0.619095835153394,0.619095811651325,2309153.674138955,0.4934571269996942,-0.008609858611899038,0.6266798973083496,0.6266798761583143,2003571.4314516129,0.5076884540819353
